brand,price,processor brand,processor number,processor year,processor clock speed,processor core count,SSD,drive capacity,RAM,GPU memory,screen size,pixel count,weight,speakers,touchscreen,microphone,webcam
Lenovo,43990,Intel,3,2020.0,3.0,,True,256.0,4,,15.6,2073600.0,,True,True,False,True
Lenovo,62990,Intel,5,2019.0,,,False,1024.0,8,4.0,15.6,2073600.0,,False,True,False,False
ASUS,75990,AMD,7,,2.9,8.0,True,512.0,8,4.0,15.6,2073600.0,2.10,True,True,True,False
acer,80990,AMD,7,,3.2,,True,256.0,16,4.0,15.6,2073600.0,2.4,True,True,True,True
HP,128990,Intel,7,2020.0,4.7,4.0,True,1024.0,16,,13.5,2457600.0,1.34,True,True,True,True
HP,59990,Intel,3,2020.0,2.1,,True,512.0,8,,14,2073600.0,1.52,True,True,True,True
HP,59890,AMD,5,,4.0,,True,512.0,16,,14,2073600.0,1.41,True,True,True,True
Lenovo,43900,Intel,3,2019.0,1.2,,True,256.0,8,,15.6,1049088.0,1.85,True,True,True,True
ASUS,74990,AMD,7,2020.0,,,True,512.0,8,4.0,15.6,777600.0,,False,True,False,False
acer,37490,Intel,3,2020.0,3.00,,True,256.0,4,,15.6,2073600.0,,True,True,True,True
Lenovo,38700,Intel,3,2019.0,,,True,256.0,4,,12,2073600.0,,False,True,False,False
acer,31990,AMD,1,,2.30,,True,256.0,4,,15.6,1049088.0,1.9,True,True,True,True
Lenovo,40990,Intel,3,2019.0,,,True,256.0,4,,15.6,2073600.0,,False,True,False,False
DELL,42590,Intel,3,2019.0,1.2,2.0,True,256.0,8,,15.6,2073600.0,1.85,True,True,True,True
DELL,42900,Intel,3,2020.0,,,False,1024.0,8,,15.6,2073600.0,,False,True,False,True
Lenovo,24990,Intel,1,,2.8,,False,,4,,14,2073600.0,1.4,True,True,True,True
DELL,83990,AMD,5,,3.3,,True,512.0,8,4.0,15.6,2073600.0,2.4,True,True,True,True
HP,138990,AMD,9,,3.3,,True,1024.0,16,8.0,16.1,3686400.0,2.23,True,True,True,True
ASUS,56449,Intel,5,2020.0,2.4,,True,256.0,8,2.0,15.6,2073600.0,,True,True,True,True
DELL,69500,Intel,5,2020.0,,,True,512.0,16,,15.6,2073600.0,,False,True,False,False
DELL,134990,Intel,7,2020.0,1.9,8.0,True,1024.0,16,6.0,15.6,2073600.0,2.4,True,True,True,True
DELL,71000,Intel,5,2020.0,2.4,4.0,True,256.0,8,2.0,15.6,2073600.0,1.85,True,True,True,True
Nokia,45990,Intel,5,2020.0,2.4,4.0,True,512.0,8,,14,2073600.0,1.4,True,True,True,True
Nokia,49990,Intel,5,2020.0,2.4,4.0,True,512.0,16,,14,2073600.0,1.4,True,True,True,True
DELL,41990,Intel,3,2020.0,1.7,2.0,True,256.0,8,,14,2073600.0,1.58,True,True,True,True
DELL,82990,Intel,5,2020.0,2.5,4.0,True,512.0,8,2.0,14,2073600.0,1.5,True,True,True,True
DELL,71090,Intel,5,2020.0,2.5,4.0,True,512.0,16,,14,2073600.0,1.46,True,True,True,True
DELL,73990,Intel,5,2020.0,2.5,4.0,True,512.0,8,,14,2073600.0,1.5,True,True,True,True
DELL,41390,Intel,3,2019.0,1.2,,False,1024.0,8,,14.96,2073600.0,1.85,True,True,True,True
DELL,83490,AMD,5,,3.3,,True,512.0,16,4.0,15.6,2073600.0,2.4,True,True,True,True
DELL,46890,Intel,3,2019.0,1.2,,True,256.0,8,,15.6,2073600.0,1.85,True,True,True,True
DELL,38499,AMD,1,,2.3,,True,256.0,4,,15.6,1049088.0,1.83,True,True,True,True
HP,105000,Intel,5,2020.0,2.4,,True,512.0,8,,13.3,2457600.0,1.27,True,True,True,True
DELL,44490,Intel,3,2019.0,1.2,2.0,True,256.0,8,,15.6,2073600.0,1.85,True,True,True,True
DELL,42490,AMD,5,,2.1,4.0,True,256.0,8,,15.6,2073600.0,1.83,True,True,True,True
Nokia,39990,Intel,5,2019.0,2.1,4.0,True,512.0,8,,14,1049088.0,1.4,True,True,True,True
HP,79190,Intel,5,2020.0,2.4,,True,512.0,16,4.0,14,8294400.0,1.59,True,True,True,True
DELL,61900,Intel,5,2020.0,2.4,2.0,True,512.0,8,,14,2073600.0,1.58,True,True,True,True
DELL,108990,Intel,7,2020.0,1.9,8.0,True,512.0,16,4.0,15.6,2073600.0,2.4,True,True,True,True
DELL,49990,Intel,5,2020.0,2.4,4.0,True,256.0,8,,14,2073600.0,1.58,True,True,True,True
DELL,80990,Intel,5,2020.0,2.5,4.0,True,512.0,16,2.0,14,2073600.0,1.5,True,True,True,True
DELL,49490,Intel,3,2020.0,1.7,2.0,True,256.0,8,,15.6,2073600.0,1.85,True,True,True,True
HP,115990,Intel,5,2020.0,4.2,4.0,True,512.0,16,,13.5,2457600.0,1.34,True,True,True,True
ASUS,44990,Intel,5,2019.0,1.0,4.0,False,1024.0,8,,15.6,2073600.0,1.80,True,True,True,True
ASUS,132990,AMD,9,,3.1,8.0,True,1024.0,16,4.0,13.4,2304000.0,1.30,True,True,True,True
ASUS,58990,AMD,5,,2.1,,True,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
ASUS,46990,Intel,3,2020.0,3.0,2.0,True,256.0,8,,15.6,2073600.0,1.80,True,True,False,True
ASUS,142990,AMD,9,,3.1,8.0,True,1024.0,32,4.0,13.4,2304000.0,1.30,True,True,True,True
ASUS,117990,AMD,9,,3.3,8.0,True,1024.0,16,4.0,15.6,2073600.0,2.10,True,True,True,False
ASUS,154990,Intel,7,2020.0,4.6,,True,1024.0,16,6.0,16,4096000.0,1.90,True,True,True,True
ASUS,67990,Intel,5,2020.0,2.4,4.0,True,256.0,16,,15.6,2073600.0,1.80,True,True,True,True
ASUS,156990,AMD,9,,3.1,8.0,True,1024.0,32,4.0,13.4,9216000.0,1.30,True,True,True,True
ASUS,129990,Intel,7,2020.0,4.6,,True,1024.0,16,4.0,16,2304000.0,1.90,True,True,True,True
Lenovo,75199,AMD,5,,3.3,6.0,True,512.0,8,4.0,15.6,2073600.0,2.4,True,True,True,True
Lenovo,65990,Intel,5,2020.0,3.1,,True,512.0,8,4.0,15.6,2073600.0,2.25,True,True,True,True
Lenovo,51990,Intel,5,2020.0,2.2,4.0,True,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
Lenovo,157990,Intel,7,2020.0,1.9,,True,1024.0,16,6.0,16,3686400.0,,False,True,False,True
Lenovo,29990,Intel,1,,2.8,,True,256.0,4,,14,1049088.0,1.5,True,True,True,True
Lenovo,61990,Intel,5,2020.0,2.4,,True,512.0,16,,14,2073600.0,,False,True,False,True
Lenovo,75990,AMD,5,,4.0,,True,512.0,16,,13.3,2073600.0,1.31,True,True,True,True
Lenovo,34990,Intel,3,2019.0,2.1,,True,256.0,8,,14,2073600.0,,False,True,False,True
Lenovo,60990,AMD,5,,3.0,6.0,True,256.0,8,4.0,15.6,2073600.0,2.3,True,True,True,True
Lenovo,38998,Intel,3,2019.0,1.2,,True,256.0,8,,15.6,1049088.0,1.85,True,True,True,True
Lenovo,96890,Intel,5,2020.0,2.4,,True,512.0,16,2.0,15.6,2073600.0,,False,True,False,True
HP,65490,AMD,3,2020.0,,,True,512.0,8,4.0,15.6,2073600.0,,False,True,False,False
ASUS,53750,Intel,5,2020.0,2.4,4.0,True,512.0,8,,15.6,2073600.0,1.75,True,True,True,True
HP,58990,AMD,5,,4.0,6.0,True,512.0,8,,14,2073600.0,1.41,True,True,True,True
HP,75990,Intel,5,2020.0,3.1,4.0,True,512.0,8,4.0,15.6,2073600.0,2.23,True,True,True,True
Lenovo,84990,Intel,7,2020.0,2.8,,True,512.0,16,,14,2073600.0,1.5,True,True,False,True
Lenovo,54990,Intel,5,2020.0,2.4,,True,512.0,8,,13,4096000.0,1.26,False,True,False,True
Lenovo,60990,Intel,5,2020.0,2.4,,True,512.0,16,,13,4096000.0,1.26,False,True,False,True
Lenovo,38990,Intel,3,2020.0,3.0,,True,256.0,4,,15,2073600.0,1.7,True,True,False,True
Lenovo,56990,AMD,5,,2.3,,True,512.0,8,,14,2073600.0,1.69,False,True,False,True
Lenovo,58990,Intel,5,2020.0,2.4,,True,1024.0,8,,13.3,4096000.0,2.023,False,True,False,True
Lenovo,85990,Intel,7,2020.0,2.8,,True,1024.0,16,,13,4096000.0,1.26,False,True,False,True
HP,97899,Intel,7,2020.0,3.3,4.0,True,512.0,16,4.0,15.6,2073600.0,2.23,True,True,True,True
Lenovo,54990,Intel,5,2020.0,2.4,,True,512.0,8,,14,2073600.0,1.6,True,True,False,True
RedmiBook,43490,Intel,3,2020.0,3.0,,True,512.0,8,,15.6,2073600.0,1.8,False,True,False,True
Lenovo,41990,Intel,3,2019.0,,,True,256.0,8,,15.6,2073600.0,,False,True,False,False
Lenovo,34490,AMD,3,,2.6,,False,1024.0,4,,15.6,1049088.0,1.85,True,True,True,True
acer,31990,AMD,1,,1.20,,True,256.0,4,,15.6,1049088.0,1.9,True,True,False,True
HP,33990,AMD,3,,2.6,2.0,True,256.0,8,,15.6,2073600.0,1.69,True,True,True,True
HP,80390,AMD,7,,1.8,,True,512.0,16,2.0,14,2073600.0,1.41,True,True,True,True
HP,64990,AMD,5,,2.1,,True,512.0,16,2.0,14,2073600.0,1.41,True,True,True,True
HP,92940,Intel,7,2020.0,2.8,4.0,True,1024.0,16,2.0,13.3,2073600.0,1.30,True,True,True,True
Lenovo,117990,Intel,7,2020.0,2.3,8.0,True,512.0,16,4.0,15.6,2073600.0,2.4,True,True,True,True
Lenovo,65990,Intel,5,2020.0,3.1,,True,512.0,8,4.0,15.6,2073600.0,2.25,True,True,True,True
Lenovo,69990,Intel,5,2020.0,4.2,,True,512.0,16,2.0,14,3136000.0,1.41,True,True,True,True
Lenovo,54490,Intel,5,2019.0,4.2,,True,512.0,8,2.0,15.6,2073600.0,1.7,True,True,True,True
Lenovo,28490,Intel,1,,1.1,2.0,False,,4,,11.6,1049088.0,1.25,True,True,True,True
Lenovo,45990,Intel,5,2019.0,4.2,,True,512.0,8,,15.6,2073600.0,1.7,True,True,True,True
acer,95990,Intel,7,2020.0,2.30,8.0,True,512.0,16,4.0,15.6,3686400.0,2.3,True,True,True,True
ASUS,34990,Intel,3,2020.0,3.0,,True,256.0,4,,15.6,2073600.0,1.80,True,True,True,True
acer,95990,Intel,7,2020.0,2.30,8.0,True,512.0,16,4.0,15.6,3686400.0,2.3,True,True,True,True
ASUS,34990,Intel,3,2020.0,3.0,,True,256.0,4,,15.6,2073600.0,1.80,True,True,True,True
ASUS,72990,Intel,5,2020.0,2.4,,True,512.0,8,,14,2073600.0,1.17,True,True,True,True
ASUS,50990,Intel,5,2020.0,2.4,,True,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
ASUS,35990,AMD,3,2019.0,2.6,2.0,True,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
acer,44990,Intel,5,2020.0,2.40,4.0,True,1024.0,8,,14,2073600.0,1.55,True,True,True,True
acer,44490,AMD,5,,2.1,4.0,True,512.0,8,,15.6,2073600.0,1.9,True,True,True,True
acer,52990,Intel,5,2020.0,2.40,4.0,True,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
acer,53290,Intel,5,2020.0,2.40,4.0,True,256.0,8,,15.6,2073600.0,1.65,True,True,True,True
acer,54990,Intel,5,2020.0,2.40,4.0,True,256.0,8,,15.6,2073600.0,1.65,True,True,True,True
ASUS,91990,AMD,7,,2.9,8.0,True,1024.0,8,4.0,15.6,2073600.0,2.30,True,True,True,True
ASUS,76990,AMD,7,2020.0,2.9,8.0,True,512.0,8,4.0,15.6,2073600.0,2.30,True,True,True,False
acer,62490,Intel,5,2020.0,,,True,256.0,16,,14,2073600.0,1.68,True,True,True,True
DELL,69990,Intel,3,2020.0,1.7,,True,256.0,8,,14,2073600.0,1.56,True,True,True,True
ASUS,35000,Intel,3,2019.0,2.1,2.0,False,1024.0,4,,14,1049088.0,1.60,True,True,True,True
Lenovo,34990,Intel,3,2019.0,4.1,,True,256.0,8,,15.6,2073600.0,1.7,True,True,True,True
Lenovo,15990,Intel,1,,2.8,,False,,4,,11.6,1049088.0,1.12,True,True,True,True
ASUS,129990,AMD,9,2021.0,3.0,8.0,True,1024.0,16,4.0,15.6,2073600.0,2.30,True,True,True,False
MSI,45990,Intel,5,2019.0,4.2,4.0,True,512.0,8,,14,2073600.0,1.3,True,True,True,True
MSI,46490,Intel,3,2020.0,4.1,2.0,True,512.0,8,,14,2073600.0,1.3,True,True,True,True
MSI,59990,Intel,7,2020.0,4.7,4.0,True,512.0,8,,14,2073600.0,1.3,True,True,True,True
MSI,80590,Intel,7,2020.0,4.7,4.0,True,512.0,8,2.0,14,2073600.0,1.3,True,True,True,True
MSI,46990,Intel,5,2020.0,4.5,,True,512.0,8,,14,2073600.0,1.3,True,True,True,True
ASUS,75990,Intel,5,2020.0,2.7,6.0,True,1024.0,8,4.0,15.6,2073600.0,2.30,True,True,True,True
ASUS,71990,Intel,5,2020.0,2.7,6.0,True,512.0,8,4.0,17.3,2073600.0,2.60,True,True,True,True
ASUS,103990,Intel,7,2020.0,2.3,8.0,True,1024.0,16,4.0,15.6,2073600.0,2.30,True,True,True,True
ASUS,62990,Intel,5,2019.0,2.5,4.0,True,256.0,8,4.0,15.6,2073600.0,2.14,True,True,False,True
ASUS,57990,Intel,5,,2.4,4.0,True,256.0,8,4.0,15.6,2073600.0,2.14,True,True,False,True
ASUS,63990,Intel,7,2019.0,2.2,8.0,True,512.0,8,4.0,15.6,2073600.0,2.14,True,True,False,True
ASUS,74990,AMD,7,,2.9,8.0,True,1024.0,8,4.0,14,3686400.0,1.60,True,True,True,False
ASUS,68990,Intel,7,2019.0,2.2,8.0,True,256.0,16,4.0,15.6,2073600.0,2.14,True,True,False,True
ASUS,94990,Intel,7,2020.0,2.3,8.0,True,512.0,16,4.0,17.3,2073600.0,2.60,True,True,True,True
ASUS,80990,AMD,7,,2.9,8.0,True,512.0,16,4.0,17.3,2073600.0,2.60,True,True,True,True
ASUS,139990,AMD,9,,3.1,8.0,True,1024.0,16,6.0,15.6,3686400.0,1.90,True,True,True,False
ASUS,67990,Intel,7,2019.0,2.2,8.0,True,512.0,16,4.0,15.6,2073600.0,2.14,True,True,False,True
ASUS,48750,AMD,5,,,,True,512.0,8,,15.6,2073600.0,1.6,False,True,True,False
Lenovo,48500,Intel,3,2020.0,3.0,2.0,True,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
Lenovo,82990,Intel,5,2020.0,2.4,4.0,True,512.0,16,,14,2073600.0,1.36,True,True,True,True
Lenovo,69990,Intel,5,2020.0,2.4,4.0,True,512.0,16,,14,3136000.0,1.38,True,True,True,True
ASUS,41500,Intel,3,2020.0,,,False,1024.0,8,,15.6,2073600.0,1.6,False,True,True,False
ASUS,47650,AMD,5,,2.1,6.0,True,512.0,8,,15.6,2073600.0,1.8,True,True,False,True
ASUS,119990,AMD,9,2021.0,3.0,8.0,True,1024.0,16,4.0,15.6,2073600.0,2.30,True,True,True,False
MSI,69990,Intel,5,2019.0,4.5,,True,512.0,8,4.0,15.6,2073600.0,1.86,True,True,True,True
MSI,82990,Intel,7,2019.0,5.0,,True,1024.0,16,6.0,15.6,2073600.0,1.86,True,True,True,True
HP,55990,AMD,5,,2.1,,True,512.0,8,,15.6,2073600.0,1.75,True,True,True,True
HP,68500,AMD,5,,2.1,,True,512.0,16,,15.6,2073600.0,1.75,True,True,True,True
MSI,84990,Intel,7,2020.0,4.60,,True,1024.0,16,4.0,15.6,2073600.0,2.25,True,True,True,True
MSI,79990,Intel,7,2019.0,5.0,,True,512.0,16,4.0,15.6,2073600.0,1.86,True,True,True,True
HP,99190,Intel,5,2020.0,2.4,,True,1024.0,16,4.0,14,2304000.0,1.59,True,True,True,True
MSI,94990,AMD,7,,4.4,,True,1024.0,16,8.0,15.6,2073600.0,2.35,True,True,True,True
ASUS,30990,Intel,3,2019.0,,,False,1024.0,4,,15.6,1049088.0,1.80,False,True,False,False
ASUS,32890,Intel,3,2019.0,2.1,2.0,False,1024.0,8,,14,2073600.0,,True,True,True,False
acer,112990,Intel,7,2020.0,2.30,8.0,True,512.0,16,6.0,15.6,3686400.0,2.3,True,True,True,True
ASUS,83000,Intel,5,2020.0,2.2,6.0,True,1024.0,8,4.0,17.3,2073600.0,2.6,True,True,True,True
HP,90940,AMD,7,,2.0,,True,1024.0,16,,13.3,2073600.0,1.32,True,True,True,True
ASUS,37990,Intel,3,2020.0,3.0,2.0,True,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
ASUS,52990,Intel,5,2020.0,2.4,4.0,True,512.0,8,,15.6,2073600.0,1.80,True,True,True,True
ASUS,119990,Intel,7,2020.0,2.8,4.0,True,1024.0,16,,14,2073600.0,1.57,True,True,True,True
Lenovo,52990,AMD,5,,2.1,,True,512.0,8,,15.6,2073600.0,1.66,True,True,True,True
Lenovo,65990,Intel,5,2019.0,2.5,4.0,False,1024.0,8,4.0,15.6,2073600.0,2.2,True,True,True,True
Lenovo,88990,Intel,7,2020.0,3.3,,True,512.0,8,4.0,15.6,2073600.0,2.25,True,True,True,True
MSI,207290,Intel,7,2020.0,4.6,8.0,True,1024.0,16,8.0,15.6,3686400.0,2.1,True,True,True,True
ASUS,147990,AMD,9,,3.3,8.0,True,1024.0,16,6.0,15.6,2073600.0,2.30,True,True,True,False
ASUS,82990,AMD,7,,2.9,8.0,True,512.0,8,4.0,15.6,2073600.0,2.10,True,True,True,False
realme,55990,Intel,5,2020.0,2.4,,True,512.0,8,,14,3110400.0,1.38,True,True,False,False
realme,42990,Intel,3,2020.0,3.0,,True,256.0,8,,14,3110400.0,1.38,True,True,True,False
ASUS,76990,AMD,7,,2.9,8.0,True,512.0,8,4.0,15.6,2073600.0,2.10,True,True,True,False
realme,55990,Intel,5,2020.0,2.4,,True,512.0,8,,14,3110400.0,1.38,True,True,True,False
HP,84990,Intel,7,2020.0,4.8,4.0,True,512.0,16,4.0,15.6,2073600.0,2.23,True,True,True,True
ASUS,85990,Intel,5,2020.0,3.1,4.0,True,512.0,16,4.0,15.6,2073600.0,2.00,True,True,True,False
ASUS,63900,Intel,5,2020.0,2.4,4.0,True,512.0,16,,14,2073600.0,1.4,True,True,True,True
HP,64489,AMD,5,,2.3,6.0,True,512.0,16,,13.3,2073600.0,0.97,True,True,True,True
HP,77590,Intel,5,2020.0,2.4,4.0,True,512.0,16,2.0,13.3,2073600.0,1.30,True,True,True,True
DELL,43490,Intel,3,2020.0,,,False,1024.0,8,,15.6,2073600.0,,False,True,False,True
ASUS,33990,Intel,3,2019.0,2.1,2.0,False,1024.0,4,,14.1,2073600.0,1.6,True,True,True,True
MSI,108490,Intel,7,2020.0,4.60,,True,512.0,16,4.0,15.6,2073600.0,2.25,True,True,True,True
MSI,179990,Intel,7,2020.0,4.60,,True,1024.0,16,8.0,17.3,2073600.0,2.9,True,True,True,True
acer,129990,Intel,7,2020.0,4.60,8.0,True,1024.0,16,6.0,15.6,3686400.0,2.3,True,True,True,True
ASUS,154990,AMD,9,,3.3,8.0,True,1024.0,16,12.0,15.6,3686400.0,2.50,True,True,True,False
HP,57990,AMD,5,,3.3,6.0,True,512.0,8,4.0,15.6,2073600.0,1.98,True,True,True,True
ASUS,70990,AMD,7,,2.9,8.0,True,512.0,8,4.0,15.6,2073600.0,2.10,True,True,True,False
ASUS,62990,Intel,5,2020.0,,,True,256.0,8,2.0,15.6,2073600.0,,False,True,False,False
Lenovo,40990,Intel,3,2019.0,,,True,256.0,8,,14,2073600.0,,False,True,False,False
RedmiBook,48990,Intel,5,2020.0,3.1,4.0,True,512.0,8,,15.6,2073600.0,1.8,True,True,True,True
RedmiBook,40990,Intel,3,2020.0,3.0,,True,256.0,8,,15.6,2073600.0,1.8,True,True,True,True
MSI,44990,AMD,5,,4,6.0,True,512.0,8,,14,2073600.0,1.3,True,True,True,True
HP,67990,Intel,5,2020.0,4.4,4.0,True,256.0,8,4.0,15.6,2073600.0,2.28,True,True,True,True
ASUS,84990,AMD,7,,1.9,8.0,True,1024.0,16,,13.3,2073600.0,1.14,True,True,True,True
DELL,38990,Intel,3,2020.0,1.7,2.0,True,256.0,8,,14.96,2073600.0,1.58,True,True,True,True
acer,51990,AMD,5,,4.0,6.0,True,512.0,8,,15.6,2073600.0,1.76,True,True,True,True
acer,56490,AMD,5,,4.0,6.0,True,512.0,8,,14,2073600.0,1.2,True,True,True,True
ASUS,74990,AMD,5,,2.3,6.0,True,512.0,16,,13.3,2073600.0,1.14,True,True,True,True
DELL,69099,Intel,5,2020.0,2.4,4.0,True,256.0,8,2.0,15.6,2073600.0,1.85,True,True,True,True
DELL,41990,Intel,3,2020.0,1.7,2.0,False,1024.0,8,,14,2073600.0,1.58,True,True,True,True
DELL,54190,Intel,5,2020.0,2.4,4.0,True,512.0,8,2.0,14,2073600.0,1.58,True,True,True,True
Lenovo,58990,Intel,5,2020.0,2.4,4.0,True,512.0,8,,15.6,2073600.0,1.39,True,True,True,True
DELL,34990,Intel,3,2020.0,4.10,2.0,True,256.0,4,,14,2073600.0,1.58,True,True,True,True
HP,65900,AMD,5,,4.2,6.0,True,512.0,16,,13.3,2304000.0,0.97,True,True,True,True
HP,40890,AMD,3,,3.8,4.0,True,512.0,8,,15.6,2073600.0,1.69,True,True,True,True
MSI,69490,AMD,5,,4.2,6.0,True,512.0,8,4.0,15.6,2073600.0,2.35,True,True,True,True
ASUS,63990,Intel,5,2020.0,2.4,4.0,True,256.0,8,,15.6,2073600.0,1.8,True,True,True,True
Lenovo,56199,Intel,5,2020.0,2.4,4.0,True,256.0,8,,15.6,2073600.0,1.39,True,True,True,True
ASUS,41399,Intel,3,2020.0,,,True,256.0,4,,15.6,2138400.0,,False,True,False,False
Lenovo,76527,Intel,7,2019.0,2.6,6.0,True,512.0,8,4.0,15.6,2073600.0,2.2,True,True,True,True
ASUS,41990,Intel,3,2019.0,1.2,2.0,True,512.0,8,,15.6,2073600.0,1.80,True,True,True,True
ASUS,38990,Intel,3,2019.0,1.2,2.0,True,512.0,4,,15.6,2073600.0,1.80,True,True,True,True
ASUS,49990,Intel,5,2019.0,1.0,4.0,True,512.0,8,,15.6,2073600.0,1.80,True,True,True,True
ASUS,51990,Intel,5,2019.0,1.0,4.0,True,512.0,8,2.0,15.6,2073600.0,1.80,True,True,True,True
HP,52990,AMD,5,,2.1,,True,256.0,8,,14,2084400.0,1.51,True,True,True,True
DELL,40990,Intel,3,2019.0,1.2,2.0,True,512.0,8,,14,2073600.0,1.58,True,True,True,True
Lenovo,58500,Intel,5,2020.0,,,True,512.0,4,,14,2073600.0,,False,True,False,False
Lenovo,36990,Intel,3,2019.0,2.1,2.0,False,1024.0,8,,15.6,2073600.0,1.7,True,True,True,True
MSI,114990,Intel,7,2020.0,4.60,,True,1024.0,16,6.0,15.6,2073600.0,2.25,True,True,True,True
Lenovo,39990,Intel,3,2019.0,2.1,2.0,True,256.0,4,,15.6,2073600.0,1.7,True,True,True,True
Lenovo,35490,Intel,3,2019.0,2.1,2.0,False,1024.0,8,,15.6,1049088.0,1.7,True,True,True,True
Lenovo,39990,Intel,3,2020.0,3,2.0,True,256.0,8,,15.6,2073600.0,1.6,True,True,True,True
Avita,21490,AMD,6,,2.4,2.0,True,128.0,4,,14,1049088.0,1.34,True,True,False,True
ASUS,141990,AMD,9,,3.1,8.0,True,1024.0,16,6.0,15.6,3686400.0,1.90,True,True,True,False
acer,43490,Intel,3,2020.0,,,True,256.0,8,,14,2073600.0,1.68,True,True,True,True
acer,52990,Intel,5,2020.0,,,True,256.0,8,,14,2073600.0,1.68,True,True,True,True
HP,53880,Intel,5,2019.0,1.0,4.0,True,512.0,8,,14,2073600.0,1.49,True,True,True,True
Lenovo,93999,Intel,5,2020.0,2.4,4.0,True,512.0,16,,14,2073600.0,1.43,True,True,True,True
Lenovo,56999,Intel,5,2020.0,2.4,4.0,True,512.0,8,,15.6,2073600.0,1.65,True,True,True,True
Lenovo,21896,AMD,9,,3.1,2.0,False,1024.0,4,,14,1049088.0,2.2,True,True,True,True
HP,109990,AMD,7,,4.4,8.0,True,1024.0,16,6.0,15.6,2073600.0,2.37,True,True,True,True
ASUS,21990,Intel,1,,1.1,2.0,False,,4,,11.6,1049088.0,1.20,True,True,True,True
ASUS,19990,Intel,1,,1.1,2.0,False,,4,,11.6,1049088.0,1,True,True,True,True
ASUS,20499,Intel,1,,1.1,2.0,False,,4,,15.6,1049088.0,1.43,True,True,True,True
HP,158490,AMD,7,,4.4,8.0,True,1024.0,16,8.0,15.6,3686400.0,2.37,True,True,True,True
ASUS,22990,Intel,1,,1.1,2.0,False,,4,,14,1049088.0,1.34,True,True,True,True
ASUS,19990,Intel,1,,1.1,2.0,False,,4,,14,1049088.0,1.20,True,True,True,True
ASUS,239990,AMD,9,,3.1,8.0,True,1024.0,32,4.0,13.4,9216000.0,1.3,True,True,True,True
ASUS,23990,Intel,1,,1.1,2.0,False,,4,,15.6,2073600.0,1.69,True,True,True,True
HP,88900,AMD,7,,4.4,8.0,True,512.0,16,4.0,15.6,2073600.0,1.98,True,True,True,True
ASUS,20990,Intel,1,,1.1,2.0,False,,4,,11.6,1049088.0,1.05,True,True,True,False
Lenovo,75999,AMD,5,,3.0,6.0,True,512.0,8,4.0,15.6,2073600.0,2.2,True,True,True,True
ASUS,68990,AMD,5,,2.1,6.0,True,1024.0,8,,14.1,2073600.0,1.4,True,True,True,True
Lenovo,27090,AMD,9,,3.1,2.0,False,1024.0,4,,14,1049088.0,2.2,True,True,True,True
Lenovo,50990,Intel,5,2020.0,2.4,4.0,True,512.0,8,,14,2073600.0,1.41,True,True,True,True
Lenovo,65490,Intel,5,2019.0,2.5,4.0,True,512.0,8,4.0,15.6,2073600.0,2.3,True,True,True,True
acer,72990,AMD,5,,3.3,6.0,True,256.0,8,4.0,15.6,2073600.0,2.4,True,True,True,True
DELL,72748,Intel,5,2020.0,2.6,4.0,True,512.0,16,,14,2073600.0,1.5,True,True,True,True
DELL,59490,AMD,5,,2.4,6.0,True,512.0,8,,14,2073600.0,1.5,True,True,True,True
ASUS,101990,AMD,7,,3.2,8.0,True,1024.0,16,4.0,15.6,2073600.0,2.1,True,True,True,False
ASUS,58990,AMD,5,,2.1,6.0,True,512.0,8,,14,2073600.0,1.40,True,True,True,True
Lenovo,28021,AMD,6,,3.0,2.0,False,1024.0,4,,14,1049088.0,2.2,True,True,True,True
HP,42490,Intel,3,2019.0,2.1,2.0,True,512.0,8,,15.6,2073600.0,1.74,True,True,True,True
DELL,83990,Intel,5,2020.0,2.4,4.0,True,512.0,16,2.0,14,2073600.0,1.56,True,True,True,True
ASUS,55990,Intel,5,2019.0,,,True,256.0,8,2.0,15.6,2073600.0,,False,True,False,False
DELL,68990,Intel,5,2020.0,2.6,4.0,True,512.0,16,,15.3,2073600.0,1.65,True,True,True,True
DELL,59490,AMD,5,,2.4,6.0,True,512.0,8,,15.6,2073600.0,1.64,True,True,True,True
DELL,71987,Intel,5,2020.0,2.6,4.0,True,512.0,16,2.0,15.6,2073600.0,1.65,True,True,True,True
DELL,71900,Intel,5,2020.0,4.40,4.0,True,512.0,16,,15.6,2073600.0,1.65,True,True,True,True
DELL,88990,Intel,5,2020.0,1,4.0,True,512.0,16,2.0,14,4096000.0,1.35,True,True,True,True
DELL,181790,Intel,7,2020.0,2.4,4.0,True,1024.0,16,,13.4,7464960.0,1.27,True,True,True,True
ASUS,78000,AMD,5,,2.1,6.0,True,512.0,16,,17.3,2073600.0,2.30,True,True,True,True
HP,62990,AMD,5,,3.0,6.0,True,512.0,8,4.0,15.6,2073600.0,1.98,True,True,True,True
DELL,78990,Intel,5,2020.0,2.4,4.0,True,512.0,16,,14,2073600.0,1.56,True,True,True,True
